1000	111.312825347
2000	153.554284054
3000	197.238000749
4000	280.829807176
5000	368.745143504
6000	415.871618529
7000	456.226713832
8000	496.446617984
9000	535.788051424
10000	600.609160382
11000	690.482958131
12000	779.781688923
13000	871.242298627
14000	922.922695946
15000	960.896552329
16000	1001.17318639
17000	1041.83145235
18000	1078.7390483
19000	1121.88267714
20000	1159.73839197
21000	1201.79586096
22000	1277.80377185
23000	1346.34781902
24000	1400.75157233
25000	1445.13375997
26000	1484.44414385
27000	1524.3331557
28000	1566.09701475
29000	1608.01752506
30000	1647.55501027
31000	1686.8587505
32000	1727.3844512
33000	1763.88525011
34000	1798.74399556
35000	1831.47349656
36000	1857.68422682
37000	1877.52472061
38000	1896.01150756
39000	1909.78211195
40000	1922.15229111
41000	1933.77135696
42000	1943.00815768
43000	1949.56216057
44000	1957.06674828
45000	1962.64508496
46000	1968.79382462
47000	1974.87900093
48000	1981.95127625
49000	1988.05385103
50000	1994.23012303
51000	1999.68697379
52000	2005.21189965
53000	2011.51322836
54000	2017.4191772
55000	2023.50929393
56000	2029.55874183
57000	2035.67524475
58000	2041.84707621
59000	2048.06382587
60000	2053.72081359
61000	2060.11864306
62000	2065.93056147
63000	2071.84521762
64000	2076.92819968
65000	2082.90969677
66000	2088.99411514
67000	2094.43904681
68000	2100.30652797
69000	2105.78421953
70000	2112.59179057
71000	2119.87405297
72000	2124.93725583
73000	2131.05090519
74000	2137.90292287
75000	2144.31411466
76000	2150.50896432
77000	2156.59711215
78000	2162.22516586
79000	2168.33047048
80000	2173.37339302
81000	2179.82515818
82000	2185.49491192
83000	2190.82279684
84000	2196.24668794
85000	2202.36030849
86000	2208.06781263
87000	2213.89421538
88000	2220.52753228
89000	2226.72035218
90000	2232.91419058
91000	2239.40938976
92000	2244.81275937
93000	2251.52682838
94000	2257.70896401
95000	2264.07493517
96000	2269.40804555
97000	2275.15606437
98000	2281.1725032
99000	2287.59140478
100000	2293.61750439
101000	2300.36550687
102000	2305.83616561
103000	2312.2280898
104000	2319.13210461
105000	2325.79509531
106000	2332.17899628
107000	2338.48270452
108000	2344.28475664
109000	2350.31459948
110000	2356.90185922
111000	2362.33303523
112000	2368.00055317
113000	2373.68360438
114000	2379.00457878
115000	2385.27100593
116000	2391.46349632
117000	2397.05877475
118000	2403.86702067
119000	2409.05506397
120000	2414.48998785
121000	2420.36293168
122000	2428.04018265
123000	2434.47901864
124000	2440.28738098
125000	2446.40672599
126000	2451.41450303
127000	2456.89237338
128000	2462.74045922
129000	2469.12227994
130000	2475.4159007
131000	2481.22403529
132000	2487.05397288
133000	2493.74521404
134000	2500.01235483
135000	2505.7608716
136000	2512.65320084
137000	2518.53640136
138000	2525.20471538
139000	2530.88467787
140000	2537.17637782
141000	2542.50986143
142000	2549.10825331
143000	2554.35141688
144000	2561.00698255
145000	2567.60949144
146000	2573.34273936
147000	2578.75194848
148000	2584.73045681
149000	2590.37291125
150000	2596.40171721
151000	2601.50704632
152000	2608.28953108
153000	2614.73610096
154000	2621.53574404
155000	2627.75066287
156000	2633.61512795
157000	2639.52681726
158000	2645.25841591
159000	2650.69535127
160000	2656.24379135
161000	2663.12176719
162000	2669.15539812
163000	2674.68549559
164000	2680.23182578
165000	2686.069697
166000	2691.65198134
167000	2697.46435534
168000	2703.22169498
169000	2708.54501815
170000	2714.96673507
171000	2722.39066162
172000	2728.36802412
173000	2734.52336227
174000	2740.57268179
175000	2746.56790642
176000	2752.90442221
177000	2758.73253094
178000	2764.48110849
179000	2769.58455287
180000	2775.76504261
181000	2781.6329487
182000	2787.62301532
183000	2793.85134107
184000	2799.52720724
185000	2805.896632
186000	2811.64064496
187000	2817.60818417
188000	2823.31004066
189000	2828.54347404
190000	2835.64321926
191000	2841.1664448
192000	2846.5466485
193000	2853.72684876
194000	2859.93245684
195000	2866.34917959
196000	2871.61566975
197000	2878.03196102
198000	2883.93673604
199000	2890.12858613
200000	2897.03200248
201000	2903.66243621
202000	2909.77750134
203000	2915.53236671
204000	2922.28077163
205000	2928.85108444
206000	2935.80689801
207000	2941.24233742
208000	2948.62590348
209000	2955.54926697
210000	2961.17633195
211000	2967.8933254
212000	2973.62676825
213000	2979.84237671
214000	2985.36138567
215000	2992.06716168
216000	2998.15577755
