30000	2750.05217311
60000	4233.81235153
90000	5425.16290076
120000	6584.12073676
150000	7792.65911389
180000	8992.44831558
210000	10122.4024407
240000	11320.1492004
270000	12416.3265916
300000	13631.6525113
330000	14687.1291501
360000	15666.4305122
390000	16522.7444217
420000	16783.9192166
450000	16783.9192166
480000	16783.9192166
510000	16783.9192166
540000	16783.9192166
570000	16783.9192166
600000	16783.9192166
630000	16783.9192166
660000	16783.9192166
690000	16783.9192166
720000	16783.9192166
750000	16783.9192166
780000	16783.9192166
810000	16783.9192166
840000	16783.9192166
870000	16783.9192166
900000	16783.9192166
930000	16783.9192166
960000	16783.9192166
990000	16783.9192166
1020000	16783.9192166
1050000	16783.9192166
1080000	16783.9192166
1110000	16783.9192166
1140000	16783.9192166
1170000	16783.9192166
1200000	16783.9192166
1230000	16783.9192166
1260000	16783.9192166
1290000	16783.9192166
1320000	16783.9192166
1350000	16783.9192166
1380000	16783.9192166
1410000	16783.9192166
1440000	16783.9192166
1470000	16783.9192166
1500000	16783.9192166
1530000	16783.9192166
1560000	16783.9192166
1590000	16783.9192166
1620000	16783.9192166
1650000	16783.9192166
1680000	16783.9192166
1710000	16783.9192166
1740000	16783.9192166
1770000	16783.9192166
1800000	16783.9192166
1830000	16783.9192166
1860000	16783.9192166
1890000	16783.9192166
1920000	16783.9192166
1950000	16783.9192166
1980000	16783.9192166
